id,restr_name,food_ctg,addr,code
1925,커피집,카페,경기 부천시 원미구 송내대로265번길 53,1207586392
1926,헨쇼,"카페,디저트",서울 서대문구 거북골로21길 21 1층,1787337985
1927,배스킨라빈스 구로고척점,아이스크림,서울 구로구 경인로47길 18 (고척동) 1층,1348988093
1928,덕순이감자탕,한식,서울 용산구 한강대로62나길 2 1층,1732755668
1929,마산아구찜,"아귀찜,해물찜",서울 영등포구 의사당대로 127 롯데캐슬엠파이어 B-010호,37769193
1930,고선미 순대국 본점,"순대,순댓국",경기 시흥시 한우물로 30,1739358265
1931,킹콩부대찌개 구로디지털역점,"찌개,전골",서울 관악구 조원로 16 로얄빌딩 1층,21728031
1932,스타벅스 경희대삼거리점,카페,서울 동대문구 회기로 141,298674863
1933,어떡해유,종합분식,서울 관악구 관악로28길 46,1421419241
1934,호두 과자방,호두과자,서울 성북구 돌곶이로14길 11,1439448765
1935,영화루,중식당,경기 수원시 권선구 정조로5번길 13,18108396
1936,매생이굴국밥 장교점,국밥,서울 중구 삼일대로 363,1205469060
1937,두끼 홈플러스동대문점,분식,서울 동대문구 천호대로 133 홈플러스동대문점 지상1층,1598535149
1938,아재불닭발 그리고 오돌뼈 영등포시장역점,야식,서울 영등포구 국회대로50길 20,1289591494
1939,베러먼데이 노량진점,카페,서울 동작구 노량진로14길 29 1층 베러먼데이,1282110376
1940,토담,한식,경기 부천시 원미구 부천로66번길 96,38341743
1941,주전부리 문방구,야식,서울 강서구 강서로 128,1026713656
1942,피자헛 가능점,피자,경기 의정부시 평화로 660 동진빌딩 104호,1743876724
1943,대천분식,한식,서울 동작구 만양로 84 지하1층 07호,1868070741
1944,부산집막국수,막국수,서울 종로구 사직로 133-8 1층,1958668016
1945,샐러드라인,"다이어트,샐러드",서울 광진구 자양번영로6길 65 1층,1901441862
1946,택이네조개전골 플러스 비산점,조개요리,경기 안양시 동안구 평촌대로 358 1층 택이네 조개전골 플러스 비산점,1085691108
1947,문래동냉삼,돼지고기구이,경기 안양시 동안구 흥안대로517번길 9 1층,1399379766
1948,브라운치킨 동대문본점,"치킨,닭강정","서울 중구 을지로43길 15 1,2층",1558061499
1949,가부 보문점,중식당,서울 성북구 보문로 78 브라운호텔 1층 101호 104호,1023504775
1950,덕성각,중식당,서울 종로구 종로 258 덕성빌딩 2층,20898628
1951,써브웨이 강동성심병원점,샌드위치,서울 강동구 성안로 147,37371012
1952,봉추찜닭 평촌스마트스퀘어점,찜닭,경기 안양시 동안구 시민대로 317 대한스마트타워 207호,38231763
1953,옐로우피자 연남점,피자,서울 마포구 월드컵북로7길 7 1층,1705284983
1954,야들리애치킨 광화문점,"치킨,닭강정",서울 종로구 새문안로3길 36 용비어천가,33920058
1955,한양푸드 생면가난다수육,한식,서울 광진구 군자로 149-1 군자동 동사무소 옆건물,1641707126
1956,유복해물칼국수 하남본점,"칼국수,만두",경기 하남시 검단산로 275 1층 유복해물칼국수,1096623595
1957,플로우나인 삼성점,카페,서울 강남구 테헤란로79길 6 제이에스타워 1층 카페 플로우나인,1357597916
1958,정읍아줌씨네,한식,서울 송파구 올림픽로35길 124 장미아파트A상가,1550565751
1959,남원추어탕 본점,추어탕,경기 안산시 상록구 샘골로 166,19001769
1960,아줌마칼국수,"칼국수,만두",경기 평택시 통복시장로21번길 29,17922635
1961,펠리칸카페,"카페,디저트",서울 마포구 독막로14길 27,1773180579
1962,카페 파란,"카페,디저트",경기 안양시 만안구 석천로 203-2,286621091
1963,카페아토,"카페,디저트",서울 강북구 도봉로46길 13 1층,1605745136
1964,호두앤미 수락산점,호두과자,서울 노원구 동일로250길 17 은빛3단지상가 108호,1566836911
1965,중국성,중식당,서울 양천구 목동중앙로13나길 27 (목동) 1증,1589327419
1966,와플대학 아산탕정역캠퍼스,와플,충남 아산시 탕정면 한들물빛도시로 70 E동 1층 111호,1723342357
1967,복호두 수원천천점,호두과자,경기 수원시 장안구 만석로19번길 11-7 102호,1622694318
1968,도쿄술집 평택역점,이자카야,경기 평택시 자유로13번길 10 도쿄술집 평택역점,1050835514
1969,청춘곱도리탕,한식,인천 부평구 부평문화로141번길 17-1,1442183239
1970,카페 운,"카페,디저트",경기 수원시 팔달구 덕영대로895번길 13 2층,1439602883
1971,서래마을이야기,한식,서울 서초구 사평대로26길 26-4 2층 서래마을이야기,34461325
1972,이모네중앙닭발 안양점,닭발,경기 안양시 만안구 만안로 208,18601715
1973,매드포갈릭 롯데시네마월드타워점,이탈리아음식,서울 송파구 올림픽로 300 롯데월드몰 엔터테인먼트동 7층,35743048
1974,숙성회136,생선회,경기 부천시 원미구 신흥로106번길 22,1272841967
1975,꾸워드림 중랑점,한식,서울 중랑구 망우로26길 47,1875255736
1976,잭아저씨족발보쌈 본점,"족발,보쌈",서울 성북구 동소문로22길 57-3,36898006
1977,밥풀릭스 동인천점,한식,인천 중구 우현로35번길 8-1 1층,1011858582
1978,59쌀피자 원당대림아파트점,피자,경기 고양시 덕양구 호국로 822 명지캐럿86,18239975
1979,백스비어 연신내역점,술집,서울 은평구 연서로29길 14-13 남경빌딩,37943903
1980,작은성,한식,경기 동두천시 평화로2910번길 76,18013253
1981,노가네족발,"족발,보쌈",경기 부천시 오정구 평천로 723,18957107
1982,육회천지 일산점,야식,경기 고양시 일산동구 무궁화로 32-21,1937000307
1983,신창칼국수,한식,서울 도봉구 덕릉로59가길 16 신창 칼국수,1910964973
1984,홀리팝,"카페,디저트",경기 부천시 원미구 부일로 781,36512961
1985,동산가든,"백숙,삼계탕",경기 성남시 수정구 수정로 460-3 동산가든,18317949
1986,족발야시장 암사점,"족발,보쌈",서울 강동구 올림픽로 795 1층,1478013569
1987,용용선생 모란역점,요리주점,경기 성남시 중원구 광명로 12-3,1437482239
1988,퀴버 서울숲,양식,서울 성동구 왕십리로5길 3 1층,1602476955
1989,소앤돼지,"육류,고기요리",충남 천안시 서북구 두정로 265-2 소앤돼지,278531731
1990,청하곰탕,"곰탕,설렁탕",경기 안양시 만안구 경수대로 1253 2층,1773467312
1991,대추나무골감자탕 조원본점,감자탕,서울 관악구 조원중앙로 42,1956918153
1992,나주곰탕 서초역본점,"곰탕,설렁탕",서울 서초구 서초대로 240,1498144774
1993,국밥여행,국밥,서울 영등포구 선유동1로 20-4,1448077056
1994,맷돌로만 자양점,두부요리,서울 광진구 자양로 135 자양오피스텔 1층,1015680461
1995,한 끼 분식,종합분식,경기 부천시 원미구 부일로 326,1084473646
1996,어라운드원,카페,인천 미추홀구 장천로 57 1층,1595384143
1997,카페드렌,"카페,디저트",서울 강서구 강서로45길 49-10 102호,1699489574
1998,언니네순두부&김밥,한식,인천 서구 가정로 322 103호 언니네순두부&김밥,1520287735
1999,이베 떡 달라붙는 떡볶이,떡볶이,서울 중구 명동4길 32,31130140
2000,광진카페,"카페,디저트",서울 광진구 아차산로78길 90,1283394009
2001,야들리애치킨 중동위브점,"치킨,닭강정",경기 부천시 원미구 신흥로 150,21044641
2002,본죽 군자역점,죽,서울 광진구 능동로 285,13337899
2003,버거킹 신논현역점,햄버거,서울 강남구 봉은사로 105,1526373632
2004,안즈나선아당신생각,한식,서울 성북구 동소문로 25-3 1층,36537825
2005,피자랑 북아현점,피자,서울 서대문구 북아현로2길 21 1층 우측,37798268
2006,손큰원조할매순대국,"순대,순댓국",경기 성남시 중원구 박석로72번길 10,1266842140
2007,카페플닝,카페,서울 강서구 강서로 401 매그넘793,1796771897
2008,전라도 숙성 김치찜,한식,경기 하남시 신장로178번길 5,1874820549
2009,어느멋진날,"카페,디저트",서울 도봉구 노해로66길 59 삼성아파트,1141277451
2010,꾸브라꼬 숯불두마리치킨 연신내점,"치킨,닭강정",서울 은평구 갈현로29길 6,1992294681
2011,무궁화꼬치피었습니다,"오뎅,꼬치",인천 부평구 시장로30번길 26-3,813778907
2012,기가스시 등촌점,일식당,서울 양천구 등촌로 178 기가스시,38277611
2013,봉이치킨 논현점,"치킨,닭강정",서울 강남구 학동로1길 22,1107076223
2014,쇠고집,"육류,고기요리",서울 종로구 인사동3길 5-2,849152244
2015,펀비어킹 고양 백석8블럭점,"맥주,호프",경기 고양시 일산동구 백석로72번길 66,1302751178
2016,한와담소반 삼송라피아노점,소고기구이,"경기 고양시 덕양구 오금로 90 A동 101, 102호",1035274589
2017,언덕집,한식,서울 도봉구 도봉산4나길 43,1733108877
2018,쭈꾸미구이,주꾸미요리,서울 광진구 용마산로 58,20878643
2019,더진국수육국밥 공릉점,국밥,서울 노원구 동일로192길 77,36689176
2020,나이스앤나이스,"찌개,전골",경기 화성시 병점서로 31-6 신창프라자 202-5호,1558078623
2021,청년감자탕 불당점,해장국,충남 천안시 서북구 불당32길 15 102호(불당동) 청년감자탕순대국 불당점,1454979058
2022,호시타코야끼 삼송점,일식당,경기 고양시 덕양구 덕수천2로 150 1층 102호,1731191650
2023,익스퀴진,양식,서울 강남구 삼성로140길 6 라파빌딩,38781115
2024,고레카레,일식당,서울 광진구 광나루로 366-1,1937128936
2025,카페보니또 장승배기점,카페,서울 동작구 장승배기로 33,1662893368
2026,우리두리,"맥주,호프",경기 안산시 상록구 석호로 359-1,1441929144
2027,버스수제버거,햄버거,서울 중랑구 겸재로54길 53,1124863245
2028,카페 유전,"카페,디저트",서울 성동구 마장로 202-1,1473528898
2029,청담갑오징어 본점,오징어요리,경기 안산시 상록구 송호1길 13,37071275
2030,샐러디 군자역점,"다이어트,샐러드",서울 광진구 능동로 279 1층(군자동),1013595773
2031,아르시오네,"카페,디저트",서울 용산구 한남대로 60 금호리첸시아,37114138
2032,토리니쿠,이자카야,서울 강남구 역삼로4길 16 1층,1956389927
2033,착한소도둑,소고기구이,경기 오산시 오산로198번길 12 1층,1502205013
2034,제이디그릴바,"육류,고기요리",서울 영등포구 여의대방로 394 우정빌딩,357047505
2035,삼천포바다장어구이,"장어,먹장어요리",서울 도봉구 해등로 242-18 현대아파트,33337721
2036,역전할머니맥주 서울일원점,"맥주,호프",서울 강남구 양재대로29길 6,1570808476
2037,약수집,한식,서울 노원구 동일로250길 81,36698247
2038,종로 우성닭갈비,닭갈비,서울 종로구 종로8길 15-1 1층,37727023
2039,타밍라운지,바(BAR),서울 강남구 테헤란로83길 44-1 1층,1352267478
2040,보령식당,"백반,가정식",충남 아산시 온궁로 25-1,17234280
2041,맹자네쌀떡볶이,떡볶이,경기 의정부시 평화로190번길 9,1938255160
2042,루미노 다이닝바,양식,서울 서초구 사평대로55길 94 102호 좌측 매장,1779880072
2043,황실 정통중화요리전문점,중식당,"경기 고양시 덕양구 고양대로1384번길 19-15 새롬프라자 102호, 103호",1138304975
2044,이이제이,"맥주,호프",서울 마포구 월드컵북로48길 45 1층,1489102021
2045,싱싱낙지볶음,"해물,생선요리",경기 부천시 원미구 길주로 262,33152132
2046,JASE,바(BAR),서울 마포구 와우산로19길 6-11 2층,13111012
2047,자가제빵선명희피자 창동점,피자,서울 도봉구 해등로 139 미소애아파트 1층 103호,1823605299
2048,외백,중식당,경기 수원시 팔달구 덕영대로 923-28,1958602766
2049,뚱띠 거모점,"곱창,막창,양",경기 시흥시 군자로 520 동운디오빌아파트,17921023
2050,여기단백,"카페,디저트",서울 도봉구 도당로13길 25 1층,1816966957
2051,고모네포차,포장마차,서울 도봉구 덕릉로60길 36,1900875227
2052,백년불고기 신포점,"육류,고기요리",인천 중구 우현로39번길 23-1 1층,1313406922
2053,거목식당,한식,서울 중구 을지로36길 18,1276947785
2054,신불떡볶이 구로점,분식,서울 구로구 디지털로31길 120,1604886299
2055,댓짱돈까스 롯데프리미엄아울렛광명점,돈가스,경기 광명시 일직로 17,36288023
2056,든든한육떡,종합분식,서울 관악구 낙성대로 12,1041716738
2057,음악다방,술집,서울 구로구 디지털로32나길 17-23 지하1층,1733448756
2058,만복국수집 합정역점,국수,서울 마포구 월드컵로3길 36 합정역점 8번출구 대운행복아파트 바로 옆 위치,1106675065
2059,비어클럽,"맥주,호프",서울 영등포구 신풍로 113,1480146518
2060,이모할머니 비법 김치찜,한식,경기 성남시 중원구 자혜로 5-1,1525910406
2061,매머드익스프레스 성결대점,카페,경기 안양시 만안구 성결대학로 54 1층,1555238311
2062,야사시스시앤우동,일식당,서울 강북구 덕릉로30길 74 1층 103호,1838896478
2063,돌깨마을맷돌순두부 천호점,두부요리,서울 강동구 올림픽로72길 23 올림픽로 72길 23,32587782
2064,건강한행복카페,카페,서울 동대문구 답십리로64길 68,1409763503
2065,꾸꾸바,한식,경기 의정부시 가능로125번길 12 지상1층,1957652329
2066,샐러디 화정점,"다이어트,샐러드",경기 고양시 덕양구 화신로260번길 74,1468020404
2067,삼남매키친 즉석떡볶이,떡볶이,서울 도봉구 도봉로110바길 32 1층,1187902101
2068,서초회관,한식,서울 서초구 남부순환로323길 59 1층 서초회관,1602755177
2069,조옥당 약수역본점,"족발,보쌈",서울 중구 동호로12길 39 진빌딩 1층,1496360086
2070,전주집,"칼국수,만두",서울 은평구 통일로83길 5-29,1213277387
